kernel,M,N,K,status,latency_ms,reference_latency_ms,speedup
gemm_v7,2,,,PASSED,0.07285883333333333,0.025723,0.35305259257056454
gemm_v7,1,,,PASSED,0.07324833333333335,0.025488166666666662,0.3479692370702404
gemm_v7,7,,,PASSED,0.073072,0.025456000000000003,0.34836873220932785
gemm_v7,35,,,PASSED,0.0736375,0.025850666666666664,0.3510530187291348
gemm_v7,972,,,PASSED,0.16256033333333333,0.06923216666666666,0.4258859787443021
gemm_v7,70,,,PASSED,0.07559483333333333,0.025504166666666665,0.33737975919871066
gemm_v7,2053,,,PASSED,0.31924816666666667,0.14473650000000002,0.4533667382062753
gemm_v7,8192,,,PASSED,0.9989088333333332,0.5549826666666667,0.5555889067620954
gemm_v7,2379,,,PASSED,0.3348113333333333,0.1643095,0.49075250339992477
gemm_v7,15,,,PASSED,0.07364266666666666,0.02564783333333333,0.3482740983487833
gemm_v8,256,,,PASSED,0.05169583333333333,0.028959833333333334,0.5601966631740147
gemm_v8,248,,,PASSED,0.051786500000000006,0.029551833333333333,0.5706474338550265
gemm_v8,240,,,PASSED,0.051637333333333334,0.02894933333333333,0.5606279694278041
gemm_v8,232,,,PASSED,0.05172266666666667,0.029429,0.5689768508970922
gemm_v8,224,,,PASSED,0.051589166666666665,0.0302185,0.5857528227825609
gemm_v8,216,,,PASSED,0.0516905,0.0315895,0.6111277700931506
gemm_v8,208,,,PASSED,0.051632000000000004,0.031626666666666664,0.6125400268567296
gemm_v8,200,,,PASSED,0.051632166666666666,0.029013166666666663,0.5619203790918451
gemm_v8,192,,,PASSED,0.051637333333333334,0.030469333333333334,0.5900640363561248
gemm_v8,184,,,PASSED,0.051658666666666665,0.030256,0.5856906875903366
gemm_v8,176,,,PASSED,0.051562666666666666,0.0296105,0.5742623862225901
gemm_v8,168,,,PASSED,0.05164783333333334,0.028533166666666665,0.5524562179116903
gemm_v8,160,,,PASSED,0.05158383333333333,0.027338333333333336,0.5299787077992782
gemm_v8,152,,,PASSED,0.05155733333333334,0.028213166666666668,0.5472192769214854
gemm_v8,144,,,PASSED,0.05155166666666667,0.026810666666666667,0.5200737124567586
gemm_v8,136,,,PASSED,0.0515515,0.026629333333333335,0.5165578757811767
gemm_v8,128,,,PASSED,0.051658499999999996,0.025882833333333338,0.5010372607283088
gemm_v8,120,,,PASSED,0.05155183333333333,0.025802500000000003,0.5005156622299239
gemm_v8,112,,,PASSED,0.051445166666666674,0.0260695,0.5067434258482332
gemm_v8,104,,,PASSED,0.051311666666666665,0.025866333333333335,0.5041023808750447
gemm_v8,96,,,PASSED,0.0513115,0.025887833333333332,0.5045230276513711
gemm_v8,88,,,PASSED,0.05139733333333333,0.025776000000000004,0.5015046176195913
gemm_v8,80,,,PASSED,0.05125299999999999,0.025653166666666668,0.5005202947469742
gemm_v8,72,,,PASSED,0.05111983333333333,0.026053166666666665,0.5096488968730336
gemm_v8,64,,,PASSED,0.05109316666666667,0.025338666666666666,0.495930636516951
gemm_v8,56,,,PASSED,0.05097583333333333,0.026170666666666665,0.5133936015432149
gemm_v8,48,,,PASSED,0.05104516666666666,0.026256,0.514367994357938
gemm_v8,40,,,PASSED,0.05089016666666666,0.026186333333333336,0.514565682302737
gemm_v8,32,,,PASSED,0.050874499999999996,0.025983833333333334,0.5107437583334153
gemm_v8,24,,,PASSED,0.050917,0.02590383333333333,0.5087462602536154
gemm_v8,16,,,PASSED,0.050805333333333334,0.02576,0.507033382322066
gemm_v8,8,,,PASSED,0.05058633333333334,0.0257545,0.5091197227182572
gemm_v8,4,,,PASSED,0.05079416666666667,0.025882833333333338,0.5095631059997048
gemm_v8,2,,,PASSED,0.05065066666666667,0.025797,0.5093121512056439
gemm_v8,1,,,PASSED,0.05079983333333333,0.025850333333333333,0.5088664989058364
gemm_v8,7,,,PASSED,0.05060233333333333,0.025642666666666664,0.5067487006528025
gemm_v8,35,,,PASSED,0.050943999999999996,0.02633066666666667,0.516855108877722
gemm_v8,972,,,PASSED,0.10331166666666665,0.06999416666666666,0.6775049607175699
gemm_v8,70,,,PASSED,0.051290499999999996,0.026074333333333335,0.5083657467432241
gemm_v8,2053,,,PASSED,0.2088525,0.14646333333333336,0.7012764191634449
gemm_v8,8192,,,PASSED,0.6270798333333333,0.5621679999999999,0.8964855352016582
gemm_v8,2379,,,PASSED,0.2100308333333333,0.16733783333333332,0.7967298452211382
gemm_v8,15,,,PASSED,0.050991666666666664,0.02577583333333333,0.5054910933159013
gemm_v9,256,,,PASSED,0.05133833333333334,0.0287145,0.5593188975099828
gemm_v9,248,,,PASSED,0.051146500000000004,0.02869316666666667,0.5609996122250137
gemm_v9,240,,,PASSED,0.0511995,0.029029333333333334,0.566984703626663
gemm_v9,232,,,PASSED,0.051082666666666665,0.02896,0.5669242012946335
gemm_v9,224,,,PASSED,0.05115733333333333,0.030234333333333335,0.5910068286071727
gemm_v9,216,,,PASSED,0.051184,0.03124766666666667,0.6104967698239033
gemm_v9,208,,,PASSED,0.051146166666666666,0.03134933333333333,0.6129361275038533
gemm_v9,200,,,PASSED,0.05112,0.028858833333333334,0.5645311684924361
gemm_v9,192,,,PASSED,0.05113583333333333,0.02996283333333333,0.5859459283281456
gemm_v9,184,,,PASSED,0.051168,0.030821166666666667,0.6023523816968939
gemm_v9,176,,,PASSED,0.05117833333333333,0.029274833333333333,0.5720161526687726
gemm_v9,168,,,PASSED,0.05103966666666667,0.028181333333333336,0.5521457167301249
gemm_v9,160,,,PASSED,0.05105016666666667,0.027130333333333336,0.5314445594366326
gemm_v9,152,,,PASSED,0.05103983333333333,0.0279785,0.5481698934492341
gemm_v9,144,,,PASSED,0.051082499999999996,0.026682333333333336,0.5223380479290038
gemm_v9,136,,,PASSED,0.05115166666666667,0.026783666666666667,0.5236127855071518
gemm_v9,128,,,PASSED,0.05079983333333333,0.025738333333333335,0.506661767263016
gemm_v9,120,,,PASSED,0.050826666666666666,0.025765166666666662,0.5069222193074501
gemm_v9,112,,,PASSED,0.05082116666666667,0.0259895,0.5113912510207361
gemm_v9,104,,,PASSED,0.0507095,0.025616,0.5051518946154074
gemm_v9,96,,,PASSED,0.050671999999999995,0.025493333333333337,0.5031049363224925
gemm_v9,88,,,PASSED,0.05058666666666667,0.02549333333333333,0.5039536109646809
gemm_v9,80,,,PASSED,0.050501,0.025402666666666667,0.5030131416539607
gemm_v9,72,,,PASSED,0.05035183333333334,0.02573866666666667,0.5111763557103184
gemm_v9,64,,,PASSED,0.050367833333333334,0.025183833333333336,0.4999983455049023
gemm_v9,56,,,PASSED,0.05044816666666666,0.025802666666666668,0.5114688673853361
gemm_v9,48,,,PASSED,0.05029883333333333,0.025776000000000004,0.5124572140506906
gemm_v9,40,,,PASSED,0.050255666666666664,0.025856,0.5144892449939311
gemm_v9,32,,,PASSED,0.05005866666666667,0.025781333333333333,0.5150223737481355
gemm_v9,24,,,PASSED,0.0501385,0.02564783333333333,0.511539701692977
gemm_v9,16,,,PASSED,0.050085,0.025578666666666666,0.5107051346045057
gemm_v9,8,,,PASSED,0.04994116666666667,0.025402666666666667,0.5086518470066445
gemm_v9,4,,,PASSED,0.049936,0.025594500000000003,0.512546058955463
gemm_v9,2,,,PASSED,0.0499945,0.025285000000000002,0.5057556331196432
gemm_v9,1,,,PASSED,0.05004266666666667,0.025354500000000002,0.5066576521368432
gemm_v9,7,,,PASSED,0.04998416666666667,0.0253495,0.5071505976892683
gemm_v9,35,,,PASSED,0.05011683333333333,0.025856166666666666,0.5159178053947276
gemm_v9,972,,,PASSED,0.101893,0.06966916666666666,0.6837483111368461
gemm_v9,70,,,PASSED,0.05012783333333334,0.025573000000000002,0.5101557019220859
gemm_v9,2053,,,PASSED,0.20434583333333334,0.14485266666666666,0.7088603878229308
gemm_v9,8192,,,PASSED,0.6096785,0.5551503333333333,0.9105624248408518
gemm_v9,2379,,,PASSED,0.20607383333333332,0.16542883333333333,0.8027648666376048
gemm_v9,15,,,PASSED,0.05059166666666667,0.025562666666666668,0.5052742546532697
