stage_index,group,resolution,run,run_dir,definition,prompt_tag,prompt_tag_raw,replica,trajectory_id,turn,has_source_turn,correctness,is_correct,speedup,arch_tag,uses_instruction,correct_and_use_instruction
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,0,exp_004,4,1,Correct,1,0.17442632795653776,H,1,1
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,0,exp_004,5,1,Correct,1,0.17442012526649536,H,1,1
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,0,exp_004,6,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,0,exp_004,7,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,0,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,1,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,2,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,3,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,4,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,5,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,6,1,Correct,1,0.3946640320893416,H,1,1
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,1,exp_005,7,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,1,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,2,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,3,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,4,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,5,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,6,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,2,exp_006,7,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,1,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,2,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,3,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,4,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,5,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,6,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-07-mha-patched,hopper-07-mha-patched,3,exp_007,7,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,0,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,1,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,2,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,3,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,4,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,5,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,6,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,0,exp_008,7,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,0,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,1,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,2,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,3,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,4,1,Extraction error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,5,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,6,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,1,exp_009,7,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,1,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,2,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,3,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,4,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,5,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,6,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,2,exp_010,7,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,1,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,2,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,3,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,4,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,5,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,6,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,mha_with_lse_d128_causal,hopper-08-mha-patched,hopper-08-mha-patched,3,exp_011,7,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,1,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,2,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,3,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,4,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,5,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,6,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,0,exp_012,7,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,1,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,2,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,3,1,Kernel Execution Timeout,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,4,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,5,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,6,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,1,exp_013,7,1,Runtime error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,0,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,1,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,2,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,3,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,4,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,5,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,6,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,2,exp_014,7,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,1,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,2,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,3,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,4,1,Extraction error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,5,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,6,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-012-mha-patched,hopper-012-mha-patched,3,exp_015,7,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-013-mha-patched,hopper-013-mha-patched,0,exp_016,0,1,Compilation error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-013-mha-patched,hopper-013-mha-patched,0,exp_016,1,1,Numerical error,0,0.0,,0,0
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-013-mha-patched,hopper-013-mha-patched,0,exp_016,2,1,Correct,1,0.3795110736646069,H,1,1
1,fixit_v2_glm_d128,d128,2026-0624-0939-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,mha_bwd_d128,hopper-013-mha-patched,hopper-013-mha-patched,0,exp_016,3,1,Compilation error,0,0.0,,0,0
