mode,request_index,duration_s,instantaneous_requests_per_s,cumulative_runtime_s,cumulative_requests_per_s,rolling_requests_per_s,solution_latency_ms,reference_latency_ms,task_id,evaluation_status
bypass,27,0.9131457029725425,1.095115485671917,25.267843400884885,1.068551817883059,1.0950321349829255,0.8178926666666667,0.7606606666666668,bbd7718dbbc74b35b8f2728a9e3649ea,PASSED
bypass,28,0.9065819760435261,1.1030442104796365,26.17442537692841,1.069746502426783,1.0954206637360162,0.8170391666666666,0.7606818333333333,285c8922180b481cb2a30934cc16d697,PASSED
bypass,29,0.9098788399714977,1.0990474292503885,27.08430421689991,1.0707308472005992,1.099609195758621,0.815317,0.7608526666666666,931839386c05479595e274fb91c63f18,PASSED
bypass,30,0.9111346179852262,1.0975326590172592,27.995438834885135,1.071603134244032,1.1003462503927852,0.8167673333333334,0.7618071666666667,e8164033a38949f6bf5defbe5b644e5b,PASSED
bypass,31,0.9145620760391466,1.093419491360143,28.910000910924282,1.0722932903224491,1.0996154605897783,0.8164526666666667,0.7612046666666666,2491d5568af34811bd3f2c6a51907065,PASSED
bypass,32,0.9182073369738646,1.0890786424073886,29.828208247898147,1.0728099969683862,1.0985390235857528,0.8176421666666668,0.7622978333333332,cd019e55e47248dca14f6a64b228d5a0,PASSED
bypass,33,0.9158335239626467,1.0919015015667697,30.744041771860793,1.0733787133415889,1.0975739012123216,0.8220744999999999,0.7628046666666667,1a1569773a454327b4f7be5e366ba1a8,PASSED
bypass,34,0.9141804269747809,1.0938759685647772,31.658222198835574,1.0739706034803989,1.0969931911210078,0.8175255,0.7622821666666667,2b27d98dfb5245c5890907284fb610b8,PASSED
bypass,35,0.9156357840402052,1.0921373076831282,32.57385798287578,1.0744812609669894,1.0956911319452833,0.8158183333333332,0.762794,42bd2fb9193d4e66af4df35fa85047d2,PASSED
bypass,36,0.9153371769934893,1.0924935915796556,33.48919515986927,1.0749735796320203,1.0947509747140105,0.8187091666666667,0.7616578333333334,39a35b2deeac4a868c46ff4632785c15,PASSED
bypass,37,0.9148647169931792,1.0930577837635151,34.40405987686245,1.0754544705604174,1.0945449931373277,0.8178236666666666,0.761349,50b4fa4cb9364b67a9d271ea74a9cbac,PASSED
bypass,38,0.9175964280148037,1.089803719227062,35.32165630487725,1.0758272395836919,1.093227019058366,0.8169809999999998,0.7621961666666666,97b1e827c8be41b39666df23ec123de4,PASSED
bypass,39,0.9183216050150804,1.0889431268292749,36.23997790989233,1.0761595963708983,1.0922189164139617,0.817637,0.7621859999999999,e6c3c18554d24d79992c425d25bd4e4b,PASSED
bypass,40,0.9127591099822894,1.0955793144802504,37.15273701987462,1.0766366951269903,1.0920251582930716,0.8195728333333333,0.7614071666666667,eb629cc3388b4795ae15e89b443a3de4,PASSED
bypass,41,0.9157453359803185,1.0920066537161073,38.06848235585494,1.077006422707949,1.0918840705338912,0.8190185,0.7627725,5a1dc71856f9456da96a70517f7d7901,PASSED
bypass,42,0.9202755079604685,1.0866311135631745,38.98875786381541,1.0772336001752767,1.0916375566182317,0.8198663333333333,0.7609539999999999,6a5d1deffb8a4576b981308138b5ff1c,PASSED
bypass,43,0.9182472929824144,1.0890312529558976,39.90700515679782,1.077505060353428,1.0913499901613677,0.8194241666666667,0.7637219999999999,b966c2ef968f444f9e93d71b095c206e,PASSED
bypass,44,0.9189176579820924,1.0882367873917684,40.825922814779915,1.077746612112611,1.090786056277638,0.8205115,0.7613001666666667,5686b54ad5474878be0e36496ca9167c,PASSED
bypass,45,0.9134129949961789,1.0947950220526295,41.739335809776094,1.0781196951739755,1.091050591017786,0.8174346666666666,0.7620261666666667,b257013bf75145d1b5a3a617ed242111,PASSED
bypass,46,0.9157555869896896,1.0919944297443407,42.65509139676578,1.078417569713327,1.0910007861256243,0.8164158333333335,0.7626874999999999,863606aff45a42fdb03f6e2729f48d6e,PASSED
bypass,47,0.9136477399733849,1.0945137346140983,43.56873913673917,1.078755110458715,1.0911456600320255,0.8195731666666667,0.7638820000000001,ff6ce0506a1543318aecdd15be48a004,PASSED
bypass,48,0.9190690210089087,1.0880575638402534,44.48780815774808,1.078947288879644,1.090970361446501,0.8186611666666667,0.7634821666666666,419645f544754276af976ecc5e52ba9e,PASSED
bypass,49,0.914820845995564,1.0931102022623225,45.40262900374364,1.0792326584427465,1.0913871866965013,0.8198024999999999,0.763637,4b3f2ca653964aa9a2b80de90a1a08ff,PASSED
bypass,50,0.9202355479937978,1.086678299029087,46.32286455173744,1.0793805712113425,1.0904973747915372,0.8184795,0.7632793333333333,7c5f8dc7ad704e068c61ea7bc99f3673,PASSED
bypass,51,0.9163151889806613,1.0913275388487582,47.2391797407181,1.0796123107963334,1.0904296129654936,0.817573,0.7622768333333333,fd2fdf0987c74962903ca7cdc9d8a872,PASSED
bypass,52,0.9133153049624525,1.094912123520268,48.15249504568055,1.079902504546638,1.0912578352628666,0.8190666666666667,0.7625860000000001,5799951832d04895b001a6d710711f96,PASSED
bypass,53,0.9041496490244754,1.1060116000475602,49.05664469470503,1.0803837141703374,1.0929392309467196,0.8197009999999999,0.762693,e50d2df9bbff4e06946e06a80d220391,PASSED
bypass,54,0.8889744989573956,1.124891660191397,49.945619193662424,1.0811759043494256,1.0965277334403276,0.8217279999999999,0.7629008333333333,cc9ca0845ffe408fb6593dee79dd81da,PASSED
bypass,55,0.8901529349968769,1.1234024634244548,50.8357721286593,1.0819153068198026,1.099331611791872,0.8206506666666668,0.7619994999999999,b41a3e0d22f1411082de7b92e45c2553,PASSED
bypass,56,0.8906011349754408,1.1228371048814978,51.72637326363474,1.082619879700125,1.1023800325864639,0.8206663333333334,0.7627996666666667,ff83fe7a23fc4919b0c242ebabe8d072,PASSED
bypass,57,0.8897587160463445,1.1239002012180497,52.616131979681086,1.0833179455687059,1.105290791899374,0.8197386666666667,0.7633274999999999,9917429bb41e4d468093e2530e9ed7f2,PASSED
bypass,58,0.8912542600301094,1.1220142722978028,53.507386239711195,1.083962497068387,1.1086993104475118,0.8195521666666666,0.7638345000000001,4e5c1dbab2c14d8086d7e0c6cd3d71c1,PASSED
bypass,59,0.893460760009475,1.119243334188952,54.40084699972067,1.084541937376507,1.1113311551765974,0.8194821666666666,0.763808,3b8090af87f748e0b8ef65b356708175,PASSED
bypass,60,0.8942628070362844,1.1182395064758914,55.295109806756955,1.0850869129238643,1.1145482224090462,0.8187998333333333,0.7633278333333333,65c48dee8cf3462496b698ba282ba62a,PASSED
bypass,61,0.8902741679921746,1.1232494842069705,56.18538397474913,1.0856916102489333,1.1177925004171458,0.8220321666666667,0.763397,68d2587507fd41d4a7aeb63322001025,PASSED
bypass,62,0.889478089986369,1.124254786326805,57.0748620647355,1.0862925946221,1.1207788223286064,0.8194184999999999,0.7631783333333333,6fe6ba3cb1b1474a89455f5b40ba6ecd,PASSED
bypass,63,0.8923241229495034,1.1206690195649793,57.967186187685,1.0868217718213862,1.1222662514818362,0.8194613333333334,0.7640581666666666,b05f49bc47e34a6e945822e6a1d2954b,PASSED
bypass,64,0.8906248059938662,1.1228072621265919,58.85781099367887,1.087366297174616,1.122058436846203,0.8161655,0.7642660000000001,04f0d93ae0c84058b0abfeb59ccd5193,PASSED
bypass,65,0.898578524007462,1.1128687958624035,59.75638951768633,1.0877497875061828,1.1209986443652078,0.8195898333333332,0.763546,b3197514770947e5b90c750d49895bbf,PASSED
bypass,66,0.9100716219982132,1.0988146161555221,60.66646113968454,1.0879157735611935,1.1185572377638107,0.8205331666666668,0.7634129999999999,2cbee7db3b8a4c1388639d570f539ba1,PASSED
bypass,67,0.9106864249915816,1.0980728081120172,61.577147564676125,1.0880659895723184,1.1159449400740593,0.820933,0.7629596666666667,12bc58380ee54907887434bef544e7fa,PASSED
bypass,68,0.9107766679953784,1.0979640071379984,62.4879242326715,1.0882102555816142,1.113519035033183,0.8192905,0.764773,578d2a91c32e486b8e48151cb9f13d30,PASSED
bypass,69,0.9109827920328826,1.097715575689935,63.398907024704386,1.0883468381105224,1.1113506658362282,0.8200854999999999,0.7641705,a7c8cf2473054a4badbb025cab18f538,PASSED
bypass,70,0.9114981690072455,1.0970949081435304,64.31040519371163,1.0884708281521558,1.109225995464354,0.8215574999999999,0.7640905,dadf2ff35ff9478794a0c455c102918f,PASSED
bypass,71,0.9405006900196895,1.063263441071016,65.25090588373132,1.0881074988677217,1.1030804514511094,0.8189653333333333,0.7639463333333333,16a18c89734d437185fada237bdd9395,PASSED
bypass,72,0.916838089004159,1.0907051223037307,66.16774397273548,1.0881434922379658,1.09976134092338,0.8205064999999999,0.7634926666666667,59f2bccf6ce64b36abadb7b34cf8bbad,PASSED
bypass,73,0.9128094189800322,1.0955189322185064,67.08055339171551,1.088243854723708,1.0972892648918355,0.820992,0.763195,e6674c305d344374b2a2073d946efcd3,PASSED
bypass,74,0.9087842089938931,1.1003712323600903,67.9893376007094,1.0884059561602182,1.095107141482872,0.8202883333333334,0.7636208333333334,02da1382e9be44eb88ebd3e03adc8212,PASSED
bypass,75,0.9166507750051096,1.090928003627582,68.90598837571451,1.0884395067531356,1.0929440902456224,0.8204318333333335,0.7639408333333333,d5601cf54ac34da495581af84f4ac01d,PASSED
bypass,76,0.9133023499744013,1.094927654602037,69.81929072568892,1.0885243778627645,1.092558307355688,0.8206025,0.7656955,0f1192e9f04f47f798944f9e75b0d9a4,PASSED
bypass,77,0.9132991300430149,1.0949315148837397,70.73258985573193,1.0886071068096226,1.0922465220243116,0.8159841666666666,0.7638661666666667,fe56835cbe304f0ab186207da0e69f7f,PASSED
bypass,78,0.9117616160074249,1.0967779104136541,71.64435147173936,1.0887110902353228,1.092129030123547,0.8129068333333334,0.7626131666666667,c6e48d3b9f5240948ef8f61be35900d6,PASSED
bypass,79,0.91362205700716,1.0945445026533143,72.55797352874652,1.0887845423177542,1.0918143236089337,0.8139201666666667,0.7615034999999999,2218f70ea457417f9cfeb55042aea967,PASSED
bypass,80,0.9157970760134049,1.0919449583232372,73.47377060475992,1.0888239346030961,1.0913021091511834,0.8198508333333333,0.7647358333333334,1b984f711504497e9398b2e80f5e7db0,PASSED
bypass,81,0.9163330479641445,1.091306269289034,74.39010365272406,1.0888545118599777,1.0941879421766936,0.8184851666666667,0.7643786666666665,bced06b63c3d46a2b79ebfc2d35e7286,PASSED
bypass,82,0.9389967260067351,1.0649664395026095,75.3291003787308,1.0885567408575176,1.0915414221256428,0.819744,0.7646613333333333,8b3e3df40e904d7b819d052a8e76b1cb,PASSED
bypass,83,0.9211498060030863,1.0855997509667277,76.25025018473389,1.088521018605359,1.0905485999944733,0.8134401666666666,0.7631146666666666,f40935474811479da3b296156e80310d,PASSED
bypass,84,0.9150515689980239,1.0928345831863817,77.16530175373191,1.0885721702751916,1.0898037343254074,0.8193443333333333,0.7641065,a8468c396337427aa39e35d353945484,PASSED
bypass,85,0.9191321310354397,1.0879828549497659,78.08443388476735,1.0885652334425355,1.0895091102449597,0.8192323333333333,0.7634608333333333,76ee57cea7784ccb8241fa9130f3fd7d,PASSED
bypass,86,0.9255479740095325,1.0804410231356638,79.00998185877688,1.08847006386759,1.0880574545692643,0.8187306666666666,0.7617328333333333,e554331f2bf649c9910a4fdc9e5a4783,PASSED
bypass,87,0.945016196987126,1.0581829212961342,79.95499805576401,1.0881120894946743,1.0843154828003838,0.8169656666666666,0.7597703333333333,e00ff5c5d1f34ed1a42a6b30ddb49094,PASSED
bypass,88,0.917916436039377,1.0894237871094201,80.87291449180339,1.0881269774062483,1.0835923185721084,0.8199575000000001,0.7641436666666667,ebd70516d9604bcd9298bf757176b0fb,PASSED
bypass,89,0.9184259669855237,1.0888193887659996,81.79134045878891,1.0881347524172589,1.083028550231577,0.8202508333333333,0.7636158333333333,68bd29aa330040bab59c6c52d2545ae7,PASSED
bypass,90,0.9146564819966443,1.0933066344394735,82.70599694078555,1.088191948939769,1.0831623528312333,0.8195899999999999,0.7629276666666667,4ca7a7c6129943d08900e425033db078,PASSED
bypass,91,0.9154014979721978,1.092416827168412,83.62139843875775,1.088238198583179,1.0832716570950927,0.8197706666666665,0.7636265,5f90e0bad09643389f8dd849d79045c6,PASSED
bypass,92,0.9135353769524954,1.0946483576103487,84.53493381571025,1.088307470619944,1.0862677527740638,0.8202986666666666,0.7658716666666666,e7495fda4c794e198fc16be0b6d493c0,PASSED
bypass,93,0.8940954899881035,1.118448768837102,85.42902930569835,1.0886229277779778,1.0894695109461623,0.8193336666666667,0.763557,f275d07f2575468583b24e6ff52d6db7,PASSED
bypass,94,0.8928819930297323,1.1199688288110665,86.32191129872808,1.0889471582099348,1.092107286093106,0.8182561666666667,0.7623998333333333,d1bb033ac1054f11bc67b7d93ad7a603,PASSED
bypass,95,0.8949387400061823,1.1173949179952718,87.21685003873426,1.0892390628394528,1.0950004720991855,0.819141,0.7645118333333333,388db3949be1422393e87d85b9885560,PASSED
bypass,96,0.89449998998316,1.1179429974267816,88.11135002871742,1.0895304630868952,1.0987359057759476,0.8202400000000001,0.7643145000000001,05e93d5f87ea490ebdbf1b3526cfdc30,PASSED
bypass,97,0.8964748440193944,1.1154802688232108,89.00782487273682,1.0897918260410293,1.104627339302611,0.8158295,0.7652156666666666,645cabf1cda34b9d99979b5af2ede839,PASSED
bypass,98,0.8916986070107669,1.1214551555175025,89.89952347974759,1.0901058894052678,1.1078357346990266,0.8146559999999999,0.7638346666666668,6aad9fbd7d884d66947cf5e42e4e96f2,PASSED
bypass,99,0.8981126209837385,1.113446105349973,90.79763610073132,1.090336756016081,1.1103344146765395,0.8227305,0.7635413333333334,b0b0cd95c7f345989038da42a3714ba0,PASSED
bypass,100,0.9012403609813191,1.1095819087719796,91.69887646171264,1.0905259023730063,1.1119908786422932,0.8152909999999999,0.7617493333333334,c75a3688e3f2449f80bbc113dc2d25df,PASSED
bypass,101,0.8945739709888585,1.117850543867942,92.5934504327015,1.0907898941881264,1.1145722301598482,0.8197496666666666,0.7664426666666667,49477da949d34f83a66c4b4b6d40ce02,PASSED
bypass,102,0.8954124109586701,1.116803818845166,93.48886284366017,1.0910390489033208,1.1168281509474485,0.8181015,0.7628048333333334,91890c53ca134886a4d33542880549a4,PASSED
bypass,103,0.8951818050118163,1.117091516383982,94.38404464867199,1.0912861425191025,1.1166926707553089,0.8202508333333333,0.7651893333333334,09781bf750ef4dea8b10694580df9371,PASSED
bypass,104,0.8975411679712124,1.114155022282024,95.2815858166432,1.091501564637413,1.1161119725950672,0.8159253333333334,0.7647996666666667,a0faf3c618c848549e1a80681bdb27ec,PASSED
bypass,105,0.8938639849657193,1.118738439873882,96.17544980160892,1.0917547068050568,1.1162458715301706,0.8143891666666668,0.7637438333333334,35b82ae4dfd44c03a2b1c9d8b63593a7,PASSED
bypass,106,0.899213594966568,1.1120828305950814,97.07466339657549,1.091943008516673,1.115658862922213,0.8224853333333333,0.764501,2ad795673c3b47418a1668acaa07a295,PASSED
bypass,107,0.8989087989903055,1.1124599081945183,97.9735721955658,1.092131251338029,1.115355992080835,0.8205708333333334,0.7659094999999999,7744785ba75e489da859fe69f28b0d92,PASSED
bypass,108,0.8959426319925115,1.1161428916225054,98.8695148275583,1.0923488416866056,1.114828277113185,0.8212588333333334,0.7653171666666667,ebba5ee1356241d39f07f71b98d5a072,PASSED
bypass,109,0.8938498159986921,1.1187561736897682,99.763364643557,1.0925854434585724,1.1153583283538007,0.8142826666666666,0.7610666666666667,b2e4b09b701b42d3a9bbf7512b60397c,PASSED
bypass,110,0.8975990200415254,1.114083212739846,100.66096366359852,1.0927771401793036,1.1158115040317522,0.8184213333333333,0.7641281666666666,7c77564e040347a7a5843bbe0696b982,PASSED
bypass,111,0.8974575960310176,1.1142587732528795,101.55842125962954,1.0929669703729785,1.1154525980121486,0.8171361666666668,0.7654613333333332,42047488a2644491ba7326709cd4bea0,PASSED
bypass,112,0.8967361999675632,1.115155159383743,102.4551574595971,1.0931611719416554,1.1152879119347399,0.816315,0.7642401666666667,90bd1a015d8c4a28b1bbe0f07c6c6620,PASSED
bypass,113,0.895654255989939,1.116502258893116,103.35081171558704,1.093363449442146,1.1152291484070436,0.8171304999999999,0.7645123333333333,5e9dbd634ab44a529b9bcd85feb962fe,PASSED
bypass,114,0.8988400179659948,1.1125450358373254,104.24965173355304,1.093528832991859,1.1150676291467025,0.820576,0.7647784999999999,2a2007d75baa44a18f527d2eadbe4422,PASSED
bypass,115,0.8977082820492797,1.113947615273427,105.14736001560232,1.0937031608110341,1.1145898433538828,0.8216586666666666,0.7643195,21a3119e4ee946f08c8224120f979c8d,PASSED
bypass,116,0.8980727500165813,1.1134955380636333,106.0454327656189,1.0938707775975853,1.1147315897461694,0.8203468333333334,0.7648796666666667,26686372e6a240ea95eee97817038885,PASSED
bypass,117,0.8985784520045854,1.112868885036314,106.94401121762348,1.0940304058907355,1.1147726410503087,0.8178026666666667,0.7663256666666666,0b20e2ff692c4c698c7c6ce133e8e6d6,PASSED
bypass,118,0.8950878329924308,1.1172087957634615,107.83909905061591,1.094222791537,1.1148788785876562,0.8203305,0.765632,a5f1a4f22e45470eba9a3dd3d30c538b,PASSED
bypass,119,0.898142172023654,1.113409470292264,108.73724122263957,1.0943812686616485,1.1143456132781284,0.8168536666666667,0.7648745,12b9d62172b44cef8082ebe9eaed53a0,PASSED
bypass,120,0.8960092740016989,1.1160598768513459,109.63325049664127,1.094558443322597,1.1145430575371753,0.8191201666666666,0.7625388333333333,a175e1a3c2484152a3acb6e949fa8923,PASSED
bypass,121,0.8964459539856762,1.1155162177417541,110.52969645062694,1.094728420375696,1.1146687385127716,0.8203893333333333,0.7636531666666667,495131fe39354e46b386a74b43424da8,PASSED
bypass,122,0.8954544709995389,1.116751361890866,111.42515092162648,1.0949054050266585,1.1148280143492537,0.8181763333333333,0.7613331666666667,d2614993205141bdaa136f91e402ab37,PASSED
bypass,123,0.895939529989846,1.1161467560331146,112.32109045161633,1.0950748386206572,1.114792560440159,0.8205708333333334,0.7635198333333334,27ca4c55419340f8b4022681a312fc4d,PASSED
bypass,124,0.8987875969614834,1.1126099240584582,113.21987804857781,1.0952140395946806,1.1147990751638446,0.8184214999999999,0.7668636666666666,0f83d902ec464d4cbf91c6983f893493,PASSED
bypass,125,0.896661200968083,1.11524843376779,114.1165392495459,1.0953714581779819,1.1149292191815403,0.8206453333333333,0.7656955,a8417acc39db4875972df0a4786cfee2,PASSED
bypass,126,0.8958996930159628,1.116196386487859,115.01243894256186,1.0955336758220162,1.1151994102238045,0.8198298333333334,0.7638076666666667,8e1cf9583e7d4183a5ed79eda3df4791,PASSED
bypass,127,0.8986835459945723,1.11273874375134,115.91112248855643,1.0956670703671112,1.1151863401556286,0.8173278333333333,0.7622024999999999,744ce9c764864a398797ce00beeb2dc3,PASSED
bypass,128,0.8966040689847432,1.1153194978607845,116.80772655754117,1.0958179203748595,1.1149978067745987,0.8182776666666666,0.7640851666666667,2701c59c562a402f90997534ff0d3dd1,PASSED
