run_dir,trajectory_id,turn,fixed_correctness,fixed_speedup,fixed_arch_tag,definition,prompt_tag,test_path,original_kernel_path,original_log_path,original_source_run,original_trajectory_id,original_turn,ted_raw,ted_norm,ted_error,fixed_kernel_extracted,original_num_global,fixed_num_global,original_cfg_node_count,fixed_cfg_node_count,original_cfg_depth,fixed_cfg_depth,original_cfg_branches,fixed_cfg_branches,original_cfg_loops,fixed_cfg_loops,original_cfg_hash,fixed_cfg_hash,original_global_kernel_names,fixed_global_kernel_names,original_helpers_count,fixed_helpers_count
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_057,4,Correct,0.1804217311088428,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t1.txt,qwen36-27b-mha-bwd-d128,exp_016,1,134,0.8375,,true,2,2,57,160,9,9,7,12,14,17,2308dbaf9ed6ae2b1a4651a5054d8f5c,0ac0ad48f4fc9a3224b355993f7ef682,"[""mha_bwd_kernel"",""mha_bwd_simple""]","[""mha_bwd_dQ_kernel"",""mha_bwd_dK_dV_kernel""]",5,8
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_058,0,Compilation error,,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_016,2,140,0.769230769,,true,2,2,83,182,8,8,10,17,20,12,03861ef9ef58fcfc22c02a78b85b209f,e71726e4bc6ed5b869a694c8bf035f0d,"[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",1,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_058,1,Kernel Execution Timeout,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_016,2,140,0.769230769,,true,2,2,83,182,8,8,10,17,20,12,03861ef9ef58fcfc22c02a78b85b209f,e71726e4bc6ed5b869a694c8bf035f0d,"[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",1,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_058,2,Correct,0.13280810167173426,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_016,2,155,0.782828283,,true,2,2,83,198,8,9,10,21,20,12,03861ef9ef58fcfc22c02a78b85b209f,027c4944a1d697f843bc2adc9aabb4bf,"[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",1,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_058,3,Correct,0.10990538682257235,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_016,2,151,0.778350515,,true,2,2,83,194,8,9,10,21,20,12,03861ef9ef58fcfc22c02a78b85b209f,3ac11f38dc96fd4e0e8356f74c5fd50e,"[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",1,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_058,4,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_016,2,136,0.781609195,,true,2,3,83,174,8,8,10,18,20,11,03861ef9ef58fcfc22c02a78b85b209f,241ef79bb1a0640be40cd88fb8bf499d,"[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]","[""precompute_D_kernel"",""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",1,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_059,0,Compilation error,,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128,exp_016,3,8,0.0909090909,,true,3,3,84,88,9,9,2,2,27,29,92b7eab638f749ab401690d3d36192ef,65bf427813a1f86d19fe9b470a53970a,"[""mha_bwd_dkv_kernel"",""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]",21,21
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_059,1,Kernel Execution Timeout,0.0,G,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128,exp_016,3,47,0.55952381,,true,3,2,84,43,9,7,2,0,27,20,92b7eab638f749ab401690d3d36192ef,bad10e29cda44aab3a78e2a9c7177875,"[""mha_bwd_dkv_kernel"",""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]","[""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]",21,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_059,2,Compilation error,,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128,exp_016,3,163,0.840206186,,true,3,2,84,194,9,9,2,14,27,30,92b7eab638f749ab401690d3d36192ef,194a22571829f65cec3f75232c76ce16,"[""mha_bwd_dkv_kernel"",""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",21,18
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_059,3,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128,exp_016,3,163,0.840206186,,true,3,2,84,194,9,9,2,14,27,30,92b7eab638f749ab401690d3d36192ef,194a22571829f65cec3f75232c76ce16,"[""mha_bwd_dkv_kernel"",""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",21,18
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_059,4,Numerical error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128,exp_016,3,186,0.845454545,,true,3,2,84,220,9,11,2,20,27,34,92b7eab638f749ab401690d3d36192ef,ff64201535df8b3012837ba30c0a4aa6,"[""mha_bwd_dkv_kernel"",""mha_bwd_dkv_simple"",""mha_bwd_dq_simple""]","[""mha_bwd_dkv_kernel"",""mha_bwd_dq_kernel""]",21,17
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_060,0,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_017,0,148,0.822222222,,true,4,3,169,180,12,11,23,18,31,19,b6369d3ccfd564cbd061102bc9aa10c0,330f032123ea9d82eba0a2c0ece7a968,"[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_f32"",""zero_output_kernel_bf16""]","[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_bf16""]",6,7
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_060,1,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_017,0,162,0.835051546,,true,4,3,169,194,12,11,23,18,31,19,b6369d3ccfd564cbd061102bc9aa10c0,821557eb150facb0444bf134ba875f88,"[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_f32"",""zero_output_kernel_bf16""]","[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_bf16""]",6,9
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_060,2,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_017,0,162,0.835051546,,true,4,3,169,194,12,11,23,18,31,19,b6369d3ccfd564cbd061102bc9aa10c0,821557eb150facb0444bf134ba875f88,"[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_f32"",""zero_output_kernel_bf16""]","[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_bf16""]",6,9
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_060,3,Numerical error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_017,0,164,0.811881188,,true,4,3,169,202,12,11,23,22,31,19,b6369d3ccfd564cbd061102bc9aa10c0,f373e7cc61d6e5ec2ee34bf049cec4f1,"[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_f32"",""zero_output_kernel_bf16""]","[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_bf16""]",6,9
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_060,4,Correct,0.08233270518954357,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_017,0,168,0.811594203,,true,4,3,169,207,12,11,23,22,31,19,b6369d3ccfd564cbd061102bc9aa10c0,e3ae12cbbb3370e6c859f574d00693f5,"[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_f32"",""zero_output_kernel_bf16""]","[""mha_bwd_dKdV_kernel"",""mha_bwd_dQ_kernel"",""zero_output_kernel_bf16""]",6,9
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_061,0,Kernel Execution Timeout,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t1.txt,qwen36-27b-mha-bwd-d128,exp_017,1,8,0.0465116279,,true,3,3,172,164,13,13,23,21,36,35,1dd2c3bf59490ac4319eb2305aa99e49,ec9c2b841230c253e9197c956735c77e,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]",4,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_061,1,Kernel Execution Timeout,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t1.txt,qwen36-27b-mha-bwd-d128,exp_017,1,75,0.436046512,,true,3,3,172,154,13,10,23,20,36,23,1dd2c3bf59490ac4319eb2305aa99e49,fae11ad2bf2560322288ef779280cd92,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]",4,2
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_061,2,Kernel Execution Timeout,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t1.txt,qwen36-27b-mha-bwd-d128,exp_017,1,133,0.773255814,,true,3,3,172,156,13,9,23,14,36,21,1dd2c3bf59490ac4319eb2305aa99e49,5d0a45e42d89c518cf52c7e7cc4795a5,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]",4,3
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_061,3,Numerical error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t1.txt,qwen36-27b-mha-bwd-d128,exp_017,1,142,0.825581395,,true,3,3,172,166,13,9,23,16,36,15,1dd2c3bf59490ac4319eb2305aa99e49,4e31efd1c6cafba6c3a57490348401e2,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_wgmma"",""mha_bwd_dQ_kernel_wgmma""]",4,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_061,4,Numerical error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t1.txt,qwen36-27b-mha-bwd-d128,exp_017,1,144,0.837209302,,true,3,3,172,168,13,9,23,16,36,15,1dd2c3bf59490ac4319eb2305aa99e49,6c7d267a3b79e10e93d248fa98bc0aac,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_wgmma"",""mha_bwd_dQ_kernel_wgmma""]",4,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_062,0,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_017,2,166,1.01219512,,true,3,2,161,164,13,9,20,22,35,10,be9b4a684cb7bab8dadc8072041f938d,49541e534948596a459d5939fc495cb9,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""mha_bwd_dQ_kernel"",""mha_bwd_dKdV_kernel""]",3,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_062,1,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_017,2,179,0.899497487,,true,3,2,161,199,13,9,20,22,35,17,be9b4a684cb7bab8dadc8072041f938d,e2d57bfd99312186acfd099e3926cdb5,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""mha_bwd_dQ_kernel"",""mha_bwd_dKdV_kernel""]",3,11
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_062,2,Correct,0.1547839888923685,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t2.txt,qwen36-27b-mha-bwd-d128,exp_017,2,179,0.899497487,,true,3,2,161,199,13,9,20,22,35,17,be9b4a684cb7bab8dadc8072041f938d,e2d57bfd99312186acfd099e3926cdb5,"[""zero_output_kernel_bf16"",""mha_bwd_dKdV_kernel_simple"",""mha_bwd_dQ_kernel_simple""]","[""mha_bwd_dQ_kernel"",""mha_bwd_dKdV_kernel""]",3,11
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_063,0,Correct,0.27515096257983884,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_017/log_t3.txt,qwen36-27b-mha-bwd-d128,exp_017,3,151,0.893491124,,true,2,3,71,169,12,6,8,10,19,13,da7bae67c972f497775dc65a91929bc9,0529f864eeff0fd742fc8ba6aa048679,"[""zero_output_kernel_bf16"",""mha_bwd_unified_kernel""]","[""compute_D_kernel"",""dKdV_kernel"",""dQ_kernel""]",4,10
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_064,0,Compilation error,,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_018,0,41,0.212435233,,true,2,2,193,192,11,11,20,18,30,26,8a13a76ea589ec241daa6768e4aa4c55,5ed2e2a430fa986180f744c7f16fcae5,"[""kern_dq"",""kern_dk""]","[""kern_dq"",""kern_kv""]",22,17
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_064,1,Runtime error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_018,0,61,0.287735849,,true,2,2,193,212,11,11,20,26,30,26,8a13a76ea589ec241daa6768e4aa4c55,c23e51286e165e236fffff2d96a5681d,"[""kern_dq"",""kern_dk""]","[""kern_dq"",""kern_kv""]",22,17
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_064,2,Numerical error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_018,0,78,0.404145078,,true,2,2,193,170,11,11,20,16,30,26,8a13a76ea589ec241daa6768e4aa4c55,96c5de0d7be54b7295e4b6fd4610f47f,"[""kern_dq"",""kern_dk""]","[""kern_dq"",""kern_kv""]",22,18
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_064,3,Numerical error,0.0,H,mha_bwd_d128,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_38c3b07c-f006-5f5e-9860-ba214c805a6b.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128/kernels/exp_018/log_t0.txt,qwen36-27b-mha-bwd-d128,exp_018,0,122,0.528138528,,true,2,2,193,231,11,9,20,22,30,27,8a13a76ea589ec241daa6768e4aa4c55,96a32029b22c69aded2e3f1717ce2db7,"[""kern_dq"",""kern_dk""]","[""kern_dq"",""kern_kv""]",22,20
